x,y,timestamp,BSSID,RSSI
480.51712,270.4044,1746005476436,80:e8:6f:d7:7a:8f,-65
480.51712,270.4044,1746005476436,00:1c:85:0c:3d:9b,-64
480.51712,270.4044,1746005476436,80:e8:6f:d7:7a:8c,-66
480.51712,270.4044,1746005476436,80:e8:6f:d7:7a:8d,-65
480.51712,270.4044,1746005476436,80:e8:6f:d7:7a:8e,-65
480.51712,270.4044,1746005476436,80:e8:6f:d7:7a:8a,-66
480.51712,270.4044,1746005476436,38:20:56:81:03:ee,-75
480.51712,270.4044,1746005476436,94:d4:69:fa:7e:ea,-79
480.51712,270.4044,1746005476436,38:20:56:81:03:ef,-75
480.51712,270.4044,1746005476436,94:d4:69:fa:7e:ec,-79
480.51712,270.4044,1746005476436,94:d4:69:fa:83:40,-72
480.51712,270.4044,1746005476436,38:20:56:85:c0:ce,-86
480.51712,270.4044,1746005476436,38:20:56:85:c0:cf,-85
480.51712,270.4044,1746005476436,a0:36:bc:46:22:10,-68
480.51712,270.4044,1746005476436,38:20:56:81:03:ea,-76
480.51712,270.4044,1746005476436,38:20:56:85:c0:cc,-85
480.51712,270.4044,1746005476436,94:d4:69:fa:7e:ed,-79
480.51712,270.4044,1746005476436,38:20:56:85:c0:cd,-85
480.51712,270.4044,1746005476436,38:20:56:81:03:ec,-75
480.51712,270.4044,1746005476436,38:20:56:85:c0:ca,-85
480.51712,270.4044,1746005476436,38:20:56:81:03:ed,-76
480.51712,270.4044,1746005476436,94:d4:69:fa:83:4d,-66
480.51712,270.4044,1746005476436,94:d4:69:fa:83:4e,-66
480.51712,270.4044,1746005476436,94:d4:69:fa:83:4f,-66
480.51712,270.4044,1746005476436,94:d4:69:fa:83:4a,-87
480.51712,270.4044,1746005476436,00:1c:85:0c:40:a0,-61
480.51712,270.4044,1746005476436,94:d4:69:fa:83:4c,-66
480.51712,270.4044,1746005476436,00:1c:85:0c:40:a3,-49
480.51712,270.4044,1746005476436,00:1c:85:0c:3d:98,-74
480.51712,270.4044,1746005476436,38:20:56:85:ad:20,-62
480.51712,270.4044,1746005476436,80:e8:6f:d7:7a:82,-65
480.51712,270.4044,1746005476436,38:20:56:85:ad:25,-62
480.51712,270.4044,1746005476436,80:e8:6f:d7:7a:83,-64
480.51712,270.4044,1746005476436,38:20:56:80:ff:6c,-72
480.51712,270.4044,1746005476436,38:20:56:85:ad:22,-61
480.51712,270.4044,1746005476436,38:20:56:85:ad:23,-63
