x,y,timestamp,BSSID,RSSI
481.0,70.0,1746003067367,38:20:56:80:ff:6f,-75
481.0,70.0,1746003067367,38:20:56:81:03:80,-79
481.0,70.0,1746003067367,80:e8:6f:d8:bd:ad,-85
481.0,70.0,1746003067367,80:e8:6f:d8:bd:ae,-86
481.0,70.0,1746003067367,80:e8:6f:d7:7a:80,-59
481.0,70.0,1746003067367,38:20:56:80:ff:6d,-75
481.0,70.0,1746003067367,38:20:56:81:03:82,-77
481.0,70.0,1746003067367,38:20:56:80:ff:6e,-75
481.0,70.0,1746003067367,38:20:56:81:03:83,-77
481.0,70.0,1746003067367,80:e8:6f:d8:bd:ac,-86
481.0,70.0,1746003067367,38:20:56:81:03:85,-76
481.0,70.0,1746003067367,80:e8:6f:d8:bd:af,-85
481.0,70.0,1746003067367,68:7f:f0:00:f3:a6,-84
481.0,70.0,1746003067367,38:20:56:85:ad:2a,-73
481.0,70.0,1746003067367,38:20:56:7e:de:8e,-75
481.0,70.0,1746003067367,38:20:56:7e:de:8f,-75
481.0,70.0,1746003067367,38:20:56:7e:de:8c,-75
481.0,70.0,1746003067367,70:5d:cc:dc:67:00,-78
481.0,70.0,1746003067367,38:20:56:85:ad:2d,-72
481.0,70.0,1746003067367,38:20:56:7e:de:8d,-75
481.0,70.0,1746003067367,38:20:56:85:ad:2e,-72
481.0,70.0,1746003067367,38:20:56:7e:de:8a,-75
481.0,70.0,1746003067367,38:20:56:85:ad:2c,-73
481.0,70.0,1746003067367,38:20:56:80:ff:65,-73
481.0,70.0,1746003067367,8a:7f:f0:00:f3:a0,-83
481.0,70.0,1746003067367,94:d4:69:fa:7e:ca,-44
481.0,70.0,1746003067367,80:e8:6f:d7:90:c3,-72
481.0,70.0,1746003067367,94:d4:69:fa:7e:cf,-46
481.0,70.0,1746003067367,94:d4:69:fa:7e:cc,-44
481.0,70.0,1746003067367,94:d4:69:fa:7e:ce,-44
481.0,70.0,1746003067367,94:d4:69:fa:7e:cd,-43
481.0,70.0,1746003067367,94:d4:69:fa:7e:c0,-54
481.0,70.0,1746003067367,38:20:56:81:08:2a,-76
481.0,70.0,1746003067367,dc:62:79:c8:f4:bb,-57
481.0,70.0,1746003067367,94:d4:69:fa:7e:c3,-53
481.0,70.0,1746003067367,38:20:56:81:08:2e,-74
481.0,70.0,1746003067367,70:5d:cc:9f:8f:78,-58
481.0,70.0,1746003067367,94:d4:69:fa:7e:c2,-54
481.0,70.0,1746003067367,dc:62:79:c8:f4:ba,-73
481.0,70.0,1746003067367,38:20:56:81:08:2f,-75
481.0,70.0,1746003067367,94:d4:69:fa:7e:c5,-54
481.0,70.0,1746003067367,38:20:56:81:08:2c,-75
481.0,70.0,1746003067367,38:20:56:85:ad:2f,-72
481.0,70.0,1746003067367,00:1c:85:0f:12:14,-58
481.0,70.0,1746003067367,04:42:1a:b5:77:04,-80
481.0,70.0,1746003067367,80:e8:6f:d7:90:ca,-81
481.0,70.0,1746003067367,00:1c:85:0f:12:11,-82
481.0,70.0,1746003075156,80:e8:6f:d7:7a:8f,-73
481.0,70.0,1746003075156,80:e8:6f:d7:90:cd,-82
481.0,70.0,1746003075156,a0:36:bc:46:22:14,-91
481.0,70.0,1746003075156,80:e8:6f:d7:90:ce,-82
481.0,70.0,1746003075156,58:86:94:0b:3c:20,-66
481.0,70.0,1746003075156,80:e8:6f:d7:90:cc,-83
481.0,70.0,1746003075156,80:e8:6f:d7:7a:8c,-74
481.0,70.0,1746003075156,80:e8:6f:d7:7a:8d,-73
481.0,70.0,1746003075156,80:e8:6f:d7:90:cf,-82
481.0,70.0,1746003075156,80:e8:6f:d7:7a:8e,-74
481.0,70.0,1746003075156,80:e8:6f:d7:7a:8a,-73
481.0,70.0,1746003075156,38:20:56:81:03:ee,-86
481.0,70.0,1746003075156,94:d4:69:fa:83:45,-64
481.0,70.0,1746003075156,38:20:56:81:03:ef,-87
481.0,70.0,1746003075156,94:d4:69:fa:7e:ec,-88
481.0,70.0,1746003075156,94:d4:69:fa:83:40,-63
481.0,70.0,1746003075156,94:d4:69:fa:83:42,-64
481.0,70.0,1746003075156,94:d4:69:fa:83:43,-64
481.0,70.0,1746003075156,38:20:56:81:03:ea,-86
481.0,70.0,1746003075156,94:d4:69:fa:7e:ed,-88
481.0,70.0,1746003075156,38:20:56:81:03:ec,-87
481.0,70.0,1746003075156,38:20:56:81:03:ed,-87
481.0,70.0,1746003075156,94:d4:69:fa:83:4d,-57
481.0,70.0,1746003075156,94:d4:69:fa:83:4e,-57
481.0,70.0,1746003075156,94:d4:69:fa:83:4f,-86
