x,y,timestamp,BSSID,RSSI
840.65063,662.13574,1746010376837,94:d4:69:fa:83:4f,-87
840.65063,662.13574,1746010376837,94:d4:69:fa:83:4a,-86
840.65063,662.13574,1746010376837,94:d4:69:fa:83:4c,-87
840.65063,662.13574,1746010376837,5a:86:94:43:7e:34,-83
840.65063,662.13574,1746010376837,80:e8:6f:d7:d9:c5,-87
840.65063,662.13574,1746010376837,cc:46:d6:24:57:62,-80
840.65063,662.13574,1746010376837,cc:46:d6:24:57:63,-76
840.65063,662.13574,1746010376837,cc:46:d6:24:57:65,-76
840.65063,662.13574,1746010376837,82:5b:65:12:3e:90,-76
840.65063,662.13574,1746010376837,90:9f:33:10:cb:16,-89
840.65063,662.13574,1746010376837,00:6b:f1:21:a0:5e,-86
840.65063,662.13574,1746010376837,00:6b:f1:21:a0:5d,-87
840.65063,662.13574,1746010376837,00:6b:f1:21:a0:5c,-87
840.65063,662.13574,1746010376837,9c:c9:eb:15:d6:b7,-78
840.65063,662.13574,1746010376837,70:5d:cc:d4:0b:a3,-78
840.65063,662.13574,1746010376837,cc:46:d6:24:57:6a,-88
840.65063,662.13574,1746010376837,5a:86:94:43:a0:44,-81
840.65063,662.13574,1746010376837,00:6b:f1:21:a0:5f,-87
840.65063,662.13574,1746010376837,cc:46:d6:24:57:6c,-88
840.65063,662.13574,1746010376837,cc:46:d6:24:57:6d,-87
840.65063,662.13574,1746010376837,cc:46:d6:24:57:6e,-88
840.65063,662.13574,1746010376837,cc:46:d6:24:57:6f,-86
840.65063,662.13574,1746010376837,00:6b:f1:21:a0:5a,-89
840.65063,662.13574,1746010376837,54:af:97:20:19:77,-72
840.65063,662.13574,1746010376837,38:20:56:81:16:6a,-68
840.65063,662.13574,1746010376837,38:20:56:81:16:6c,-68
840.65063,662.13574,1746010376837,38:20:56:81:16:6d,-68
840.65063,662.13574,1746010376837,38:20:56:81:16:6e,-68
840.65063,662.13574,1746010376837,38:20:56:81:16:6f,-68
840.65063,662.13574,1746010376837,38:20:56:7e:e0:a0,-81
840.65063,662.13574,1746010376837,38:20:56:7e:e0:a3,-80
840.65063,662.13574,1746010376837,38:20:56:7e:e0:a2,-80
840.65063,662.13574,1746010376837,38:20:56:81:08:2a,-76
840.65063,662.13574,1746010376837,00:1c:85:0f:10:6c,-78
840.65063,662.13574,1746010376837,38:20:56:81:08:2e,-76
840.65063,662.13574,1746010376837,38:20:56:7e:e0:a5,-83
840.65063,662.13574,1746010376837,38:20:56:81:08:2f,-76
840.65063,662.13574,1746010376837,38:20:56:81:08:2c,-76
840.65063,662.13574,1746010376837,38:20:56:81:08:2d,-76
840.65063,662.13574,1746010376837,38:20:56:85:ad:85,-38
840.65063,662.13574,1746010376837,5a:86:94:43:9b:0c,-79
840.65063,662.13574,1746010376837,58:86:94:52:54:b8,-72
840.65063,662.13574,1746010376837,86:25:19:9f:7d:44,-85
840.65063,662.13574,1746010376837,32:cd:a7:b4:d7:62,-82
840.65063,662.13574,1746010376837,38:20:56:85:ad:82,-38
840.65063,662.13574,1746010376837,38:20:56:85:ad:83,-38
840.65063,662.13574,1746010376837,38:20:56:85:ad:80,-38
828.66534,647.5449,1746010383886,38:20:56:85:ad:8f,-28
828.66534,647.5449,1746010383886,38:20:56:85:ad:8d,-30
828.66534,647.5449,1746010383886,38:20:56:85:ad:8e,-29
828.66534,647.5449,1746010383886,46:27:45:68:55:62,-71
828.66534,647.5449,1746010383886,38:20:56:85:ad:8c,-29
828.66534,647.5449,1746010383886,38:20:56:85:ad:8a,-29
828.66534,647.5449,1746010383886,58:86:94:b7:91:0c,-90
828.66534,647.5449,1746010383886,38:20:56:7e:e0:aa,-66
828.66534,647.5449,1746010383886,00:1c:85:0f:06:54,-65
828.66534,647.5449,1746010383886,94:d4:69:fa:83:45,-74
828.66534,647.5449,1746010383886,38:20:56:7e:e0:ac,-68
828.66534,647.5449,1746010383886,94:d4:69:fa:83:40,-74
828.66534,647.5449,1746010383886,00:1c:85:0f:06:51,-82
828.66534,647.5449,1746010383886,58:86:94:9f:0a:e4,-82
828.66534,647.5449,1746010383886,94:d4:69:fa:83:42,-76
828.66534,647.5449,1746010383886,94:d4:69:fa:83:43,-75
828.66534,647.5449,1746010383886,38:20:56:81:08:22,-67
828.66534,647.5449,1746010383886,38:20:56:81:08:20,-67
828.66534,647.5449,1746010383886,38:20:56:7e:e0:ae,-67
828.66534,647.5449,1746010383886,38:20:56:81:08:25,-67
828.66534,647.5449,1746010383886,38:20:56:7e:e0:ad,-67
828.66534,647.5449,1746010383886,58:86:94:52:43:92,-74
828.66534,647.5449,1746010383886,58:86:94:43:7e:34,-78
828.66534,647.5449,1746010383886,38:20:56:81:08:23,-67
828.66534,647.5449,1746010383886,38:20:56:7e:e0:af,-67
828.66534,647.5449,1746010383886,94:d4:69:fa:83:4d,-87
828.66534,647.5449,1746010383886,94:d4:69:fa:83:4f,-87
828.66534,647.5449,1746010383886,94:d4:69:fa:83:4a,-87
828.66534,647.5449,1746010383886,90:9f:33:b2:c0:5a,-78
828.66534,647.5449,1746010383886,5a:86:94:43:7e:34,-82
828.66534,647.5449,1746010383886,10:7c:61:d7:61:38,-82
828.66534,647.5449,1746010383886,cc:46:d6:24:57:60,-75
828.66534,647.5449,1746010383886,82:5b:65:12:3e:90,-76
828.66534,647.5449,1746010383886,70:5d:cc:d4:0b:a3,-88
828.66534,647.5449,1746010383886,cc:46:d6:24:57:6a,-85
828.66534,647.5449,1746010383886,5a:86:94:43:a0:44,-82
828.66534,647.5449,1746010383886,cc:46:d6:24:57:6c,-84
828.66534,647.5449,1746010383886,cc:46:d6:24:57:6d,-85
828.66534,647.5449,1746010383886,cc:46:d6:24:57:6e,-86
828.66534,647.5449,1746010383886,cc:46:d6:24:57:6f,-85
828.66534,647.5449,1746010383886,38:20:56:81:16:6a,-64
828.66534,647.5449,1746010383886,38:20:56:81:16:6c,-64
828.66534,647.5449,1746010383886,38:20:56:81:16:6d,-64
828.66534,647.5449,1746010383886,38:20:56:81:16:6e,-65
828.66534,647.5449,1746010383886,38:20:56:81:16:6f,-64
828.66534,647.5449,1746010383886,5c:e9:31:56:e5:1b,-90
828.66534,647.5449,1746010383886,38:20:56:81:08:2a,-77
828.66534,647.5449,1746010383886,38:20:56:81:08:2e,-76
828.66534,647.5449,1746010383886,38:20:56:81:08:2f,-76
828.66534,647.5449,1746010383886,38:20:56:81:08:2c,-77
828.66534,647.5449,1746010383886,38:20:56:81:08:2d,-77
828.66534,647.5449,1746010383886,38:20:56:85:ad:85,-40
828.66534,647.5449,1746010383886,5a:86:94:43:9b:0c,-81
828.66534,647.5449,1746010383886,38:20:56:85:ad:82,-43
828.66534,647.5449,1746010383886,38:20:56:85:ad:83,-40
828.66534,647.5449,1746010383886,38:20:56:85:ad:80,-39
731.79333,628.4422,1746010390950,38:20:56:85:ad:8f,-33
731.79333,628.4422,1746010390950,80:e8:6f:d8:93:6a,-82
731.79333,628.4422,1746010390950,38:20:56:85:ad:8d,-30
731.79333,628.4422,1746010390950,5a:86:94:43:9f:28,-84
731.79333,628.4422,1746010390950,38:20:56:85:ad:8e,-31
731.79333,628.4422,1746010390950,80:e8:6f:d8:93:6e,-82
731.79333,628.4422,1746010390950,80:e8:6f:d8:93:6f,-83
731.79333,628.4422,1746010390950,58:86:94:15:d9:64,-81
731.79333,628.4422,1746010390950,80:e8:6f:d8:93:6c,-82
731.79333,628.4422,1746010390950,80:e8:6f:d8:93:6d,-82
731.79333,628.4422,1746010390950,46:27:45:68:55:62,-71
731.79333,628.4422,1746010390950,38:20:56:85:ad:8c,-30
731.79333,628.4422,1746010390950,38:20:56:85:ad:8a,-30
731.79333,628.4422,1746010390950,38:20:56:7e:e0:aa,-67
731.79333,628.4422,1746010390950,00:1c:85:0f:06:54,-73
731.79333,628.4422,1746010390950,38:20:56:7e:e0:ac,-68
731.79333,628.4422,1746010390950,38:20:56:81:08:22,-61
731.79333,628.4422,1746010390950,38:20:56:81:08:20,-62
731.79333,628.4422,1746010390950,38:20:56:81:08:25,-62
731.79333,628.4422,1746010390950,38:20:56:7e:e0:ae,-67
731.79333,628.4422,1746010390950,38:20:56:7e:e0:ad,-67
731.79333,628.4422,1746010390950,38:20:56:81:08:23,-61
731.79333,628.4422,1746010390950,38:20:56:7e:e0:af,-68
731.79333,628.4422,1746010390950,94:d4:69:fa:83:4d,-86
731.79333,628.4422,1746010390950,00:eb:d8:ba:06:48,-52
731.79333,628.4422,1746010390950,94:d4:69:fa:83:4e,-86
731.79333,628.4422,1746010390950,94:d4:69:fa:83:4f,-86
731.79333,628.4422,1746010390950,5a:86:94:c7:91:0c,-68
731.79333,628.4422,1746010390950,94:d4:69:fa:83:4a,-87
731.79333,628.4422,1746010390950,94:d4:69:fa:83:4c,-86
731.79333,628.4422,1746010390950,90:9f:33:b2:c0:5a,-80
731.79333,628.4422,1746010390950,88:36:6c:d6:02:4e,-86
731.79333,628.4422,1746010390950,88:36:6c:d6:02:4f,-89
731.79333,628.4422,1746010390950,5a:86:94:43:7e:34,-82
731.79333,628.4422,1746010390950,10:7c:61:d7:61:38,-75
731.79333,628.4422,1746010390950,cc:46:d6:24:57:60,-72
731.79333,628.4422,1746010390950,88:36:6c:d6:02:4c,-71
731.79333,628.4422,1746010390950,cc:46:d6:24:57:62,-73
731.79333,628.4422,1746010390950,cc:46:d6:24:57:63,-74
731.79333,628.4422,1746010390950,88:36:6c:70:4a:92,-88
731.79333,628.4422,1746010390950,cc:46:d6:24:57:65,-72
731.79333,628.4422,1746010390950,70:5d:cc:d4:0b:a2,-74
731.79333,628.4422,1746010390950,82:5b:65:12:3e:90,-75
731.79333,628.4422,1746010390950,70:5d:cc:d4:0b:a3,-85
731.79333,628.4422,1746010390950,cc:46:d6:24:57:6a,-82
731.79333,628.4422,1746010390950,cc:46:d6:24:57:6c,-82
731.79333,628.4422,1746010390950,cc:46:d6:24:57:6d,-81
731.79333,628.4422,1746010390950,cc:46:d6:24:57:6e,-82
731.79333,628.4422,1746010390950,cc:46:d6:24:57:6f,-82
731.79333,628.4422,1746010390950,54:af:97:20:19:77,-71
731.79333,628.4422,1746010390950,38:20:56:81:16:6a,-63
731.79333,628.4422,1746010390950,38:20:56:81:16:6c,-63
731.79333,628.4422,1746010390950,38:20:56:81:16:6d,-63
731.79333,628.4422,1746010390950,38:20:56:81:16:6e,-63
731.79333,628.4422,1746010390950,38:20:56:81:16:6f,-63
731.79333,628.4422,1746010390950,38:20:56:7e:e0:a0,-79
731.79333,628.4422,1746010390950,38:20:56:7e:e0:a3,-81
731.79333,628.4422,1746010390950,38:20:56:7e:e0:a2,-81
731.79333,628.4422,1746010390950,38:20:56:81:08:2a,-70
731.79333,628.4422,1746010390950,38:20:56:81:04:6a,-88
731.79333,628.4422,1746010390950,38:20:56:81:08:2e,-71
731.79333,628.4422,1746010390950,38:20:56:81:04:6d,-87
731.79333,628.4422,1746010390950,38:20:56:81:08:2f,-70
731.79333,628.4422,1746010390950,38:20:56:81:08:2c,-70
731.79333,628.4422,1746010390950,58:86:94:43:9b:0c,-78
731.79333,628.4422,1746010390950,38:20:56:81:04:6f,-88
731.79333,628.4422,1746010390950,38:20:56:81:08:2d,-71
731.79333,628.4422,1746010390950,38:20:56:81:04:6e,-87
731.79333,628.4422,1746010390950,38:20:56:85:ad:85,-47
731.79333,628.4422,1746010390950,5a:86:94:43:9b:0c,-84
731.79333,628.4422,1746010390950,58:86:94:52:54:b8,-66
731.79333,628.4422,1746010390950,38:20:56:85:ad:82,-46
731.79333,628.4422,1746010390950,58:86:94:43:9f:28,-82
731.79333,628.4422,1746010390950,38:20:56:85:ad:83,-46
731.79333,628.4422,1746010390950,38:20:56:85:ad:80,-47
545.7909,650.7351,1746010496253,38:20:56:85:ad:8f,-45
545.7909,650.7351,1746010496253,38:20:56:85:ad:8d,-45
545.7909,650.7351,1746010496253,38:20:56:85:ad:8e,-45
545.7909,650.7351,1746010496253,38:20:56:85:ad:8c,-45
545.7909,650.7351,1746010496253,38:20:56:85:ad:8a,-45
545.7909,650.7351,1746010496253,38:20:56:7e:e0:aa,-62
545.7909,650.7351,1746010496253,00:1c:85:0f:06:54,-48
545.7909,650.7351,1746010496253,94:d4:69:fa:83:45,-74
545.7909,650.7351,1746010496253,38:20:56:81:04:23,-84
545.7909,650.7351,1746010496253,38:20:56:7e:e0:ac,-62
545.7909,650.7351,1746010496253,38:20:56:81:04:25,-82
545.7909,650.7351,1746010496253,00:1c:85:0f:06:51,-62
545.7909,650.7351,1746010496253,94:d4:69:fa:83:40,-75
545.7909,650.7351,1746010496253,94:d4:69:fa:83:42,-76
545.7909,650.7351,1746010496253,94:d4:69:fa:83:43,-76
545.7909,650.7351,1746010496253,38:20:56:81:04:60,-78
545.7909,650.7351,1746010496253,38:20:56:81:04:62,-79
545.7909,650.7351,1746010496253,38:20:56:81:08:20,-77
545.7909,650.7351,1746010496253,38:20:56:81:04:20,-82
545.7909,650.7351,1746010496253,38:20:56:7e:e0:ae,-62
545.7909,650.7351,1746010496253,38:20:56:7e:e0:ad,-62
545.7909,650.7351,1746010496253,38:20:56:81:04:63,-80
545.7909,650.7351,1746010496253,38:20:56:81:04:22,-82
545.7909,650.7351,1746010496253,38:20:56:7e:e0:af,-62
545.7909,650.7351,1746010496253,94:d4:69:fa:83:4d,-81
545.7909,650.7351,1746010496253,94:d4:69:fa:83:4e,-81
545.7909,650.7351,1746010496253,94:d4:69:fa:83:4f,-81
545.7909,650.7351,1746010496253,94:d4:69:fa:83:4a,-81
545.7909,650.7351,1746010496253,94:d4:69:fa:83:4c,-81
545.7909,650.7351,1746010496253,38:20:56:81:16:60,-63
545.7909,650.7351,1746010496253,38:20:56:81:16:62,-64
545.7909,650.7351,1746010496253,38:20:56:81:16:63,-67
545.7909,650.7351,1746010496253,38:20:56:81:16:65,-63
545.7909,650.7351,1746010496253,5a:86:94:43:7e:34,-90
545.7909,650.7351,1746010496253,60:29:d5:1c:e1:50,-89
545.7909,650.7351,1746010496253,00:1c:85:0c:3e:0b,-62
545.7909,650.7351,1746010496253,7e:85:03:55:c3:40,-66
545.7909,650.7351,1746010496253,38:20:56:80:ff:62,-86
545.7909,650.7351,1746010496253,38:20:56:80:ff:63,-85
545.7909,650.7351,1746010496253,38:20:56:80:ff:60,-87
545.7909,650.7351,1746010496253,94:d4:69:fa:7e:ca,-82
545.7909,650.7351,1746010496253,94:d4:69:fa:7e:cf,-82
545.7909,650.7351,1746010496253,38:20:56:81:16:6a,-58
545.7909,650.7351,1746010496253,38:20:56:81:16:6c,-58
545.7909,650.7351,1746010496253,94:d4:69:fa:7e:cc,-82
545.7909,650.7351,1746010496253,38:20:56:81:16:6d,-58
545.7909,650.7351,1746010496253,38:20:56:81:16:6e,-58
545.7909,650.7351,1746010496253,94:d4:69:fa:7e:ce,-82
545.7909,650.7351,1746010496253,38:20:56:81:16:6f,-58
545.7909,650.7351,1746010496253,94:d4:69:fa:7e:cd,-82
545.7909,650.7351,1746010496253,38:20:56:7e:e0:a0,-66
545.7909,650.7351,1746010496253,38:20:56:7e:e0:a3,-66
545.7909,650.7351,1746010496253,38:20:56:7e:e0:a2,-68
545.7909,650.7351,1746010496253,00:1c:85:0c:3e:08,-84
545.7909,650.7351,1746010496253,38:20:56:81:08:2a,-76
545.7909,650.7351,1746010496253,38:20:56:81:00:2f,-83
545.7909,650.7351,1746010496253,38:20:56:81:00:2e,-83
545.7909,650.7351,1746010496253,38:20:56:81:00:2d,-82
545.7909,650.7351,1746010496253,38:20:56:81:00:2c,-83
545.7909,650.7351,1746010496253,38:20:56:81:04:6a,-86
545.7909,650.7351,1746010496253,38:20:56:81:08:2e,-76
545.7909,650.7351,1746010496253,38:20:56:81:04:6d,-86
545.7909,650.7351,1746010496253,38:20:56:7e:e0:a5,-66
545.7909,650.7351,1746010496253,38:20:56:81:08:2f,-75
545.7909,650.7351,1746010496253,38:20:56:81:00:2a,-83
545.7909,650.7351,1746010496253,38:20:56:81:04:6c,-86
545.7909,650.7351,1746010496253,38:20:56:81:08:2c,-76
545.7909,650.7351,1746010496253,38:20:56:81:04:6f,-85
545.7909,650.7351,1746010496253,38:20:56:81:08:2d,-76
545.7909,650.7351,1746010496253,38:20:56:81:04:6e,-85
537.90894,651.33014,1746010503073,38:20:56:85:ad:8f,-43
537.90894,651.33014,1746010503073,80:e8:6f:d8:93:6a,-87
537.90894,651.33014,1746010503073,38:20:56:85:ad:8d,-42
537.90894,651.33014,1746010503073,38:20:56:85:ad:8e,-42
537.90894,651.33014,1746010503073,80:e8:6f:d8:93:6e,-87
537.90894,651.33014,1746010503073,80:e8:6f:d8:93:6f,-87
537.90894,651.33014,1746010503073,80:e8:6f:d8:93:6c,-85
537.90894,651.33014,1746010503073,80:e8:6f:d8:93:6d,-86
537.90894,651.33014,1746010503073,38:20:56:85:ad:8c,-43
537.90894,651.33014,1746010503073,38:20:56:85:ad:8a,-43
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:ea,-87
537.90894,651.33014,1746010503073,38:20:56:7e:e0:aa,-60
537.90894,651.33014,1746010503073,00:1c:85:0f:06:54,-50
537.90894,651.33014,1746010503073,94:d4:69:fa:83:45,-76
537.90894,651.33014,1746010503073,38:20:56:81:04:23,-84
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:ec,-87
537.90894,651.33014,1746010503073,38:20:56:7e:e0:ac,-60
537.90894,651.33014,1746010503073,38:20:56:81:04:25,-81
537.90894,651.33014,1746010503073,00:1c:85:0f:06:51,-63
537.90894,651.33014,1746010503073,94:d4:69:fa:83:40,-76
537.90894,651.33014,1746010503073,94:d4:69:fa:83:42,-75
537.90894,651.33014,1746010503073,94:d4:69:fa:83:43,-75
537.90894,651.33014,1746010503073,38:20:56:81:04:60,-80
537.90894,651.33014,1746010503073,38:20:56:81:00:25,-77
537.90894,651.33014,1746010503073,38:20:56:81:04:62,-79
537.90894,651.33014,1746010503073,38:20:56:81:00:23,-75
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:ee,-87
537.90894,651.33014,1746010503073,38:20:56:7e:e0:ae,-60
537.90894,651.33014,1746010503073,38:20:56:81:00:22,-75
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:ed,-88
537.90894,651.33014,1746010503073,38:20:56:7e:e0:ad,-60
537.90894,651.33014,1746010503073,38:20:56:81:00:20,-75
537.90894,651.33014,1746010503073,38:20:56:81:08:23,-76
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:ef,-88
537.90894,651.33014,1746010503073,38:20:56:7e:e0:af,-60
537.90894,651.33014,1746010503073,38:20:56:81:04:65,-79
537.90894,651.33014,1746010503073,94:d4:69:fa:83:4d,-82
537.90894,651.33014,1746010503073,94:d4:69:fa:83:4e,-82
537.90894,651.33014,1746010503073,94:d4:69:fa:83:4f,-81
537.90894,651.33014,1746010503073,94:d4:69:fa:83:4a,-81
537.90894,651.33014,1746010503073,94:d4:69:fa:83:4c,-82
537.90894,651.33014,1746010503073,38:20:56:81:16:62,-68
537.90894,651.33014,1746010503073,38:20:56:81:16:63,-68
537.90894,651.33014,1746010503073,38:20:56:81:16:65,-67
537.90894,651.33014,1746010503073,60:29:d5:1c:e1:50,-89
537.90894,651.33014,1746010503073,00:1c:85:0c:3e:0b,-62
537.90894,651.33014,1746010503073,38:20:56:81:03:e5,-81
537.90894,651.33014,1746010503073,68:7f:f0:00:f3:a7,-81
537.90894,651.33014,1746010503073,7e:85:03:55:c3:40,-60
537.90894,651.33014,1746010503073,38:20:56:80:ff:62,-86
537.90894,651.33014,1746010503073,38:20:56:80:ff:63,-86
537.90894,651.33014,1746010503073,38:20:56:81:03:e0,-82
537.90894,651.33014,1746010503073,38:20:56:80:ff:65,-86
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:ca,-80
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:cf,-79
537.90894,651.33014,1746010503073,38:20:56:81:16:6a,-55
537.90894,651.33014,1746010503073,38:20:56:81:16:6c,-55
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:cc,-80
537.90894,651.33014,1746010503073,38:20:56:81:16:6d,-55
537.90894,651.33014,1746010503073,38:20:56:81:16:6e,-55
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:ce,-81
537.90894,651.33014,1746010503073,38:20:56:81:16:6f,-55
537.90894,651.33014,1746010503073,94:d4:69:fa:7e:cd,-80
537.90894,651.33014,1746010503073,38:20:56:7e:e0:a0,-71
537.90894,651.33014,1746010503073,38:20:56:7e:e0:a3,-71
537.90894,651.33014,1746010503073,38:20:56:7e:e0:a2,-71
537.90894,651.33014,1746010503073,38:20:56:81:08:2a,-78
537.90894,651.33014,1746010503073,38:20:56:81:00:2f,-83
537.90894,651.33014,1746010503073,38:20:56:81:00:2e,-82
537.90894,651.33014,1746010503073,00:1c:85:0f:10:6c,-72
537.90894,651.33014,1746010503073,38:20:56:81:00:2d,-83
537.90894,651.33014,1746010503073,38:20:56:81:04:6a,-76
537.90894,651.33014,1746010503073,38:20:56:81:00:2c,-82
537.90894,651.33014,1746010503073,38:20:56:81:04:6d,-76
537.90894,651.33014,1746010503073,38:20:56:81:08:2e,-78
537.90894,651.33014,1746010503073,38:20:56:7e:e0:a5,-69
537.90894,651.33014,1746010503073,38:20:56:81:04:6c,-77
537.90894,651.33014,1746010503073,38:20:56:81:08:2f,-78
537.90894,651.33014,1746010503073,38:20:56:81:00:2a,-82
537.90894,651.33014,1746010503073,38:20:56:81:04:6f,-76
537.90894,651.33014,1746010503073,38:20:56:81:08:2c,-78
537.90894,651.33014,1746010503073,38:20:56:81:04:6e,-77
537.90894,651.33014,1746010503073,38:20:56:81:08:2d,-78
537.90894,651.33014,1746010503073,70:5d:cc:10:29:5c,-81
